Веденский РЭС;Махкеты;Ф-1;7;89c6d43e-5535-4c0f-b78d-49fe80425fe2
Шалинский РЭС;Шали;Ф-3;9;89d111e9-6545-4e10-b362-76715ca38c55
Шалинский РЭС;Шали;Ф-4;53;89d2a5bd-dec0-428b-b1c0-7f9cd4e45245
Ножай-Юртовский РЭС;Беной;Ф-9;16;89da22a9-028b-41e5-b84d-2215b0c23258
Ножай-Юртовский РЭС;Беной;Ф-10;10;89dc82db-1bb6-41b9-80c1-0b448aa18f88
Грозненские ГЭС;Черноречье-35;Ф-7;320;8a0f1083-96f8-4dc5-b287-2fb223f2b43c
Грозненский РЭС;№84;Ф-3;23;8a10b17c-946f-41b2-8e4d-85b81eb234c0
Гудермесские ГЭС;Гудермес-Город;Ф-7;15;8a10bb67-6b64-4186-b802-1228f5d637a9
Шалинский РЭС;Шали;Ф-9;30;8a12a870-7e31-4f6f-b289-846e3dc4a590
Аргунские ГЭС;Аргунская ТЭЦ;Ф-16;45;8a15dd9a-dd83-44ee-870a-d8ccb67be565
Наурский РЭС;Фрунзе;Ф-4;6;8a1d6f3f-9fd4-4517-a7b7-232a353f1314
Урус-Мартановский РЭС;Горец;Ф-8;2;8a2eac0c-f6e6-4197-b147-e3737b3ab969
Урус-Мартановский РЭС;Алхазурово;Ф-7;11;8a2ed604-fe3b-41f6-a22f-2d253fcb6c80
Шалинский РЭС;Шали;Ф-4;70;8a33bb19-c80b-4403-80b5-fca425f8d974
Грозненские ГЭС;Южная;Ф-12;62;8a410f1c-21d7-4770-997e-32afab5e23ef
Урус-Мартановский РЭС;Горец;Ф-19;11;8a43d7f6-d656-4334-9a13-7f97dd8e863e
Шалинский РЭС;Шали;Ф-9;51;8a580479-9d06-4347-9241-3764d636c7a3
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-1;3;8a620cdd-0bb9-4d78-8ee8-930d944961bb
Грозненские ГЭС;Северная;Ф-28;94;8a758bed-c43b-49cf-bc78-afa5c05afdcd
Курчалоевский РЭС;Бачи-Юрт;Ф-2;35;8a75e0cb-2e72-46cc-bde3-d06207eecbe8
Гудермесские ГЭС;Гудермес-Сити;Ф-30;48;8a7767e0-958c-43c8-97e2-9c315e934d2d
Шелковской РЭС;Бороздиновская;Ф-5;1;8a8ade7e-5095-42c1-863d-049b4a8bc533
Курчалоевский РЭС;Бачи-Юрт;Ф-4;44;8a92734e-c075-4cdb-8848-e32450b3fd45
Курчалоевский РЭС;Курчалой-110;Ф-5;36;8a96e7ff-c714-40f6-a264-b096c36e5f24
Наурский РЭС;Николаевская;Ф-1;7;8a9986e0-8ffd-4b6e-a20b-b08999ba0a8b
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;20;8ada3405-4f12-4164-8974-24daa76f6e62
Надтеречный РЭС;Гвардейская;Ф-1;2;8ae1b539-a250-4e2b-b709-b4444fa97b1d
Надтеречный РЭС;Минеральная;Ф-3;3;8ae61d19-8d6e-4430-b61f-38ffa7ca2b3f
Ножай-Юртовский РЭС;Беной;Ф-6;2;8b045984-e77c-4073-bb22-bd3a2f92b6c7
Грозненский РЭС;Правобережная;Ф-3;4;8b0e3295-31ec-40c5-98c2-591ea4aef35b
Гудермесские ГЭС;Гудермес-Город;Ф-18;72;8b1c3d9c-b172-4e17-a786-bb9da7835867
Шалинский РЭС;Шали;Ф-2;21;8b249a4c-d468-4edf-b097-ed0b17cd8055
Гудермесские ГЭС;Гудермес-Город;Ф-24;71;8b2db8fb-4ab6-4bba-abc0-3ba8e5f48c31
Курчалоевский РЭС;Курчалой-110;Ф-9;66;8b3e2311-f241-49b5-94e4-28688e1bd3c9
Грозненские ГЭС;Южная;Ф-22;304;8b3efc6a-7fcd-4c57-963e-57724295ebd4
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-9;33;8b7b7d7a-64fe-4fb7-bf19-04cba6f1ec31
Наурский РЭС;Калиновская;Ф-3;5;8b843412-e258-430f-9853-4ed7ad0bb3fc
Надтеречный РЭС;Знаменская;Ф-8;5;8b899638-61dc-4540-b252-1c03f35901ff
Ачхой-Мартановский РЭС;Серноводская;Ф-4;1;8ba2c62e-8c82-4ad6-b20e-cae177629225
Надтеречный РЭС;Знаменская;Ф-5;21;8bcd0a93-9a7f-4968-a324-0307d83adb80
Грозненский РЭС;Петропавловская;Ф-1;15;8bd30e8a-6c8a-4576-b21c-2035ff0f0026
Гудермесские ГЭС;Гудермес-Город;Ф-17;14;8be8b7d8-8c91-45bb-bb73-ec9db23ab6f8
Надтеречный РЭС;Надтеречная;Ф-2;9;8bf7a84a-5dd6-4413-86e5-c65518da0a68
Гудермесские ГЭС;Гудермес-Город;Ф-7;18;8c05ec64-e823-4dac-ba82-144bc0e2d11d
Гудермесские ГЭС;Гудермес-Город;Ф-22;26;8c253501-60b8-482d-9028-36cdd32a595b
Урус-Мартановский РЭС;Алхазурово;Ф-4;7;8c29d52d-5b9a-4355-af4a-3238646182c9
Шатойский РЭС;Шатой;Ф-2;9;8c2dc430-b33f-4b30-b45c-0553d3d9e31f
Урус-Мартановский РЭС;Горец;Ф-3;18;8c341ba6-71d6-4816-928e-3842e1cb3f66
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-9;11;8c347d78-6a56-469c-9cc9-751047e3c2ab
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;4;8c35f5ba-e3f7-4322-98c8-ccdbe21c32d8
Гудермесский РЭС;Энгель-Юрт;Ф-3;20;8c3eab00-6746-48f3-af5e-b414f244f921
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;13;8c44ec17-4b89-4b10-a276-44a131bedc33
Надтеречный РЭС;Братская;Ф-3;11;8c5b4981-d2cc-4fba-80cf-78b56e791a06
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-3;13;8c6a262a-329c-4ba7-af2d-9e4ff5ea7df0
Гудермесские ГЭС;Гудермес-Город;Ф-18;27;8c7001fe-d136-46fa-a98a-4501539b13bb
Гудермесские ГЭС;Гудермес-Сити;Ф-19;7;8c82e789-df87-4d7d-8b66-bb6e55c5b22e
Шалинский РЭС;Аргунская ТЭЦ;Ф-14 ;8;8c886c83-b0b0-424a-bbaf-fa003258441c
Шалинский РЭС;Цемзавод;Ф-2;32;8c8d449a-5791-4550-b436-e8ab1e8757ca
Гудермесские ГЭС;Гудермес-Сити;Ф-30;21 А;8cb574fe-9b70-4641-8e6b-dd9304715b3d
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-10;11;8cc28004-39d8-4e3a-9734-813b0ed864b6
Гудермесские ГЭС;Гудермес-Город;Ф-18;26;8cc3674e-eab6-4648-8e48-4112b25cadee
Урус-Мартановский РЭС;Горец;Ф-3;24;8cc96c4e-e712-4698-8eb2-f4e87b036335
Наурский РЭС;Капустино;Ф-2;7;8ce29d40-a104-4d01-968e-657a25a72ff0
Надтеречный РЭС;Знаменская;Ф-8;37;8ce5072b-88a9-4ddf-9b18-cba9ed4c3efc
Урус-Мартановский РЭС;Горец;Ф-9;37;8ce6e7c7-2f5e-41cb-b385-1746ca2b4cb0
Урус-Мартановский РЭС;Алхазурово;Ф-8;2;8cfa1ecd-ac2e-4147-bfc9-6fdde565bcb4
Грозненские ГЭС;Перепривязать;Ф-3;60;8d001419-0f82-4bf0-b4d0-872d5afbd7e3
Ножай-Юртовский РЭС;Беной;Ф-6;14;8d0b2f8b-efaf-4646-9dca-a29397af3dd6
Аргунские ГЭС;Октябрьская;Ф-3;19;8d23b2fa-5083-41b1-8f8b-28365d1cbe5e
Ножай-Юртовский РЭС;Беной;Ф-9;8;8d2b2830-26d0-4c38-a2a6-f67943333194
Грозненские ГЭС;Черноречье-35;Ф-2;450;8d311ea5-1da3-48ed-8b7b-c7a68a39b846
Гудермесский РЭС;АКХП;Ф-9;8;8d3e2d16-112f-4ede-b998-197809bba232
Урус-Мартановский РЭС;Горец;Ф-2;13;8d475f36-96af-4ab4-acfc-4b6596c1dd8b
Надтеречный РЭС;Надтеречная;Ф-2;3;8d487ffa-1dff-4f38-a3f1-920dcb809d0c
Грозненские ГЭС;Электроприбор;Ф-2;776;8d4dc1de-99a6-42ab-be43-f56520633f39
Урус-Мартановский РЭС;Урус-Мартан;Ф-6;16;8d6f1360-b14f-4c1f-844a-35d055e0ebf5
Курчалоевский РЭС;Бачи-Юрт;Ф-3;9;8d79bc22-e077-41dd-9afc-501a897ded86
Грозненские ГЭС;Южная;Ф-3;МТП-10-75;8d89784c-428a-420e-88e2-3cb4c657ab19
Гудермесские ГЭС;Мединструмент;Ф-5;3;8d9bb7c8-6347-4cda-b621-3865e3ab108e
Гудермесские ГЭС;Гудермес-Город;Ф-24;24;8da90610-b553-4425-9290-fe1b5f046a46
Аргунские ГЭС;Аргунская ТЭЦ;Ф-16;203;8dab77bd-9883-429e-ad33-c58d0fd3ebf8
Грозненский РЭС;Калаус;Ф-5;15;8db1bc80-be4d-44f0-9c93-aaa529d5eadc
Надтеречный РЭС;Братская;Ф-3;26;8db4bfbf-33c3-4948-bda4-b04d44f37bcc
Шалинский РЭС;Шали;Ф-6;5;8dc3991b-9ca7-4212-ad1d-b558f7003bea
Урус-Мартановский РЭС;Горец;Ф-19;2;8dcab2a1-e7f0-425c-b304-14430ce20b84
Наурский РЭС;Постная;Ф-1;9;8dda2934-7dd6-4c62-b1df-b71c37bb227c
Грозненский РЭС;Толстой Юрт;Ф-1;5;8ddc3eab-a485-459c-a017-d2733ecfd077
Курчалоевский РЭС;Бачи-Юрт;Ф-4;28;8de2345e-ca5e-46da-bd4b-5131db49f6c5
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-4;14;8df20159-b21b-48e2-a7ab-1179f4500c60
Урус-Мартановский РЭС;Урус-Мартан;Ф-9;23;8df60474-80e3-4e22-84ec-e85a7252bfd5
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-5;23;8df95489-e942-4c59-8ea4-48f154744c38
Урус-Мартановский РЭС;Алхазурово;Ф-4;19;8e0c0d7e-4fb8-4d9b-9ff0-97475ee8a419
Аргунские ГЭС;АКХП;Ф-3;84;8e13910b-a04a-40e8-9aac-c99d3e77784c
Гудермесские ГЭС;Гудермес-Город;Ф-22;87;8e356f69-f0ae-40f6-8fbb-7bbbe9970ffb
Гудермесский РЭС;Ойсунгур;Ф-5;47;8e42c5f4-fb3b-474b-84cd-9b5ce8bb7646
Шалинский РЭС;Сержень-Юрт;Ф-1;16;8e43976f-94fa-4934-9084-99d6b242260e
Грозненские ГЭС;№ 56;Ф-13;433;8e4b783a-62e0-4c28-bc97-7e4833e253aa
Грозненский РЭС;Озеро;Ф-6;10;8e4ef8ac-d641-4a51-98f1-aac151b88d3e
Ножай-Юртовский РЭС;Саясан;Ф-2;7|400;8e6104e7-1d69-4da7-90ab-7acde6b0f76d
Шалинский РЭС;Шали;Ф-4;30;8e84a505-1eb8-443c-b382-3cec627bbb37
Гудермесский РЭС;Гудермес-Сити;Ф-23;41;8eba311e-7c22-41d5-9b54-63c0b7971df8
Гудермесские ГЭС;Гудермес-Город;Ф-3;24;8ebeb752-5c98-4dc6-b590-ae110c71776c
Надтеречный РЭС;Знаменская;Ф-7;7;8ec42e41-687e-4f28-9d9a-dc591c526592
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-5;14;8ecc7220-713f-4e07-adec-c6f3a1bb7a40
Грозненские ГЭС;Восточная;Ф-6;КТП-621;8ed20bc8-ae77-42b5-8dcb-78e2d45e7416
Гудермесские ГЭС;Гудермес-Город;Ф-18;60;8ed835c0-0614-4d5d-bd03-9b279a6de4c6
Грозненский РЭС;Петропавловская;Ф-5;10;8ed8bb56-dbf4-4b53-9cdb-f2bf54746db0
Грозненские ГЭС;Холодильник;Ф-16;242;8ee81555-1ed0-49e1-ab5b-cd78c79000a7
Грозненский РЭС;Озеро;Ф-1;5;8ee8dc5f-a1fa-4382-9854-ff3efc3c13ac
Наурский РЭС;Майская;Ф-3;10;8eec33ba-d30f-4e48-ba05-5876102bd115
Шалинский РЭС;Шали;Ф-9;32;8f08aeac-e80f-4def-af75-c6dec2e7cd00
Надтеречный РЭС;Надтеречная;Ф-5;42;8f0cc91f-8e5d-442e-8c26-9cb1797fb39b
Ножай-Юртовский РЭС;Саясан;Ф-4;2;8f1ae9be-75c3-4d8b-ad0b-3f642921a181
Наурский РЭС;Николаевская;Ф-1;23;8f491f93-3be8-4f00-a096-22c04bb3df8d
Урус-Мартановский РЭС;Урус-Мартан;Ф-8;29;8f51e932-fdde-4488-943d-caf5fc5a25d9
Шелковской РЭС;Бурунная;Ф-1;ТП-11;8f52a90a-6f2f-4b71-8322-30b3eaa54179
Гудермесский РЭС;Ойсунгур;Ф-1;26;8f686f25-92f1-4561-95b0-23fa255e117b
Наурский РЭС;Майская;Ф-3;1;8f7e0a21-7969-4b74-81c6-390695028a96
Наурский РЭС;Корнеево;Ф-6;1;8f8814e4-717c-430d-9691-56c7d42742e3
Шалинский РЭС;Шали;Ф-5;9;8f881c08-efe9-4a10-98aa-59bcb9774de6
Урус-Мартановский РЭС;Горец;Ф-8;4;8f8e065a-26e9-4935-98a0-0e28ea7b74bc
Гудермесский РЭС;Гудермес-Сити;Ф-24;43;8fa60e8a-c2df-4ec4-9a77-6160091f76db
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-5;7;8fa6be70-309e-48c7-8733-c0a8e6c88421
Курчалоевский РЭС;Бачи-Юрт;Ф-2;25;8fa7a226-b9ef-4f43-96ce-869dd3682d51
Грозненский РЭС;Правобережная;Ф-1;14;8fb4ca19-1822-4af8-b7d2-43b30927c8ae
Гудермесские ГЭС;Гудермес-Город;Ф-7;16;8fbf8f2d-02ca-43e3-b0f5-21b354ab80a9
Ачхой-Мартановский РЭС;Серноводская;Ф-1;8;8fdffb99-b40b-4232-a3e7-c94311f88631
Грозненские ГЭС;Холодильник;Ф-16;294;8fe982b2-c4c7-48d4-a63f-feec64817d88
Курчалоевский РЭС;Курчалой-110;Ф-3;45;8fec4a2a-d829-4ffe-b406-70c758e447a3
Аргунские ГЭС;Аргунская ТЭЦ;Ф-17;146;8fee3666-4d6a-4281-8af6-3d7716882c52
Гудермесские ГЭС;Гудермес-Город;Ф-7;41;8ff0561f-d827-4c3c-ba1c-a35f5664a561
Гудермесские ГЭС;Гудермес-Город;Ф-3;3;8ff1c7d9-6733-44f5-a23f-957cc728068e
Гудермесский РЭС;Ойсунгур;Ф-14;85;9018e837-f727-41b0-a270-56cdb2060d16
Итум-Калинский РЭС;Итум-Кале;Ф-4;10;902e0619-94b9-4ec8-8878-d1742b43b51a
Урус-Мартановский РЭС;Урус-Мартан;Ф-3;25;9030a151-b092-420a-aa5f-513a4c788643
Аргунские ГЭС;Аргунская ТЭЦ;Ф-16;115;90316a58-f17b-45aa-9bbb-4e1a613ce023
Урус-Мартановский РЭС;Горец;Ф-3;59;903fcd0e-a27f-4b87-90c0-4cd0c536a3b5
Наурский РЭС;Корнеево;Ф-1;5;9040bce4-3442-4d84-a419-b0642d6c2830
Гудермесский РЭС;Ойсунгур;Ф-6;46;9042e097-2173-4962-af20-479e8b03c0f8
Надтеречный РЭС;Гвардейская;Ф-2;22;904f00fe-2c8c-4f34-99d0-b722b5a4e416
Урус-Мартановский РЭС;Алхазурово;Ф-6;6;904fa799-b1b9-4afb-8196-988eee13e43d
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-7;4;905f54f6-6b08-4ba7-b783-79538b2bda13
Гудермесские ГЭС;Гудермес-Город;Ф-17;1;90779206-ad62-495f-b761-ad17cb094eb2
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-3;8;907fd6a1-c360-49b7-8034-de19dc725d82
Шатойский РЭС;Шатой;Ф-3;3;908f7688-efc5-42cb-ac06-ff81093a2d6c
Гудермесские ГЭС;Гудермес-Город;Ф-3;4;90aa8e91-a70d-43b6-971a-3bb7c5737d94
Шалинский РЭС;Цемзавод;Ф-2;5;90af7a82-ba3f-460a-ad7e-8f6034790007
Ачхой-Мартановский РЭС;Серноводская;Ф-4;20;90c7366f-9cc8-43e4-a91c-9bef3eaa8c30
Наурский РЭС;Ищерская;Ф-4;42;90d1ce7b-1524-4edc-9cdb-c6bfcf13d75a
Грозненские ГЭС;Южная;Ф-5;МТП-834;90dd8a7d-75b7-46fc-bde9-ef23e7383437
Грозненские ГЭС;Южная;Ф-19;РП-8;90e62da5-658b-4d9c-9885-cd1fa4c5b95a
Урус-Мартановский РЭС;Урус-Мартан;Ф-1;29;9102f5de-183c-40d0-a7c7-445e30d7d86a
Урус-Мартановский РЭС;Предгорная;Ф-2;32;9103b77f-56e7-46da-96c6-bdc779ea5979
Ачхой-Мартановский РЭС;Ассиновская;Ф-7;4;9121ba7b-7cb7-4afb-b43a-26645aefc19c
Веденский РЭС;Ведено;Ф-3;11;914d2db5-7804-4a91-8578-24e4d6eee5c3
Курчалоевский РЭС;Бачи-Юрт;Ф-4;8;9158d8cb-9f23-4b26-85e0-1778941b340d
Шалинский РЭС;Сержень-Юрт;Ф-5;33;916ac047-691d-4a57-b488-480b10897fd6
Шалинский РЭС;Шали;Ф-9;28;916b07cb-1fa2-4ec6-bd9e-672e5786ffb5
Шалинский РЭС;Шали;Ф-2;43;91778c88-1786-426b-96a8-dba6036fec3e
Гудермесские ГЭС;Гудермес-Город;Ф-22;52;917a8625-05da-4f9c-986f-cdfc129adcdc
Грозненские ГЭС;Северная;Ф-28;12;917c093f-ba39-481e-8942-60685ef64925
Гудермесский РЭС;Гудермес-Сити;Ф-24;48;91803917-f6f9-4d53-a74a-93733d0926ee
Шалинский РЭС;Сержень-Юрт;Ф-1;14;91824c53-7008-4fa4-b989-1ce818d9f72f
Гудермесские ГЭС;Гудермес-Сити;Ф-19;9;91a46fb1-ce7d-475b-bc12-30ef14d91167
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-5;11;91a8d949-c7fb-425b-be45-e3fa12b4e6c9
Надтеречный РЭС;Знаменская;Ф-5;1;91a970cc-5852-4d98-afad-a05f5ce46af2
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-2;ТП-45;91b42f1e-0efc-4ec4-b193-5c9892fde6e4
Гудермесский РЭС;Ойсунгур;Ф-4;49;91bd0dba-0c44-4689-9b6b-2737ce360ba0
Грозненские ГЭС;Консервная;Ф-19;521;91bf1d9d-7287-47d0-a6a1-2df5f9837802
Урус-Мартановский РЭС;Урус-Мартан;Ф-9;8;91c21322-d05b-4934-ac6a-aca1d2f1b8bb
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-5;8;91cda049-eb2b-44ba-9a39-ddc0c2d580c3
Урус-Мартановский РЭС;Урус-Мартан-1;Ф-1;1;91d0f46b-0ebe-4f22-9c9e-b13fc3ed6100
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-2;19;91d602c6-5fe7-423b-ac3f-a7cac56b9531
Курчалоевский РЭС;Бачи-Юрт;Ф-3;32;91d79285-ba8f-4a08-8c80-c939a278a2fa
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-2;5;91e5f4c2-d937-4ad3-a36f-f731b90ac5bd
Аргунские ГЭС;Бердыкель;Ф-6;10;91ef16c3-13af-4f6f-b36e-d2506acaa059
Грозненские ГЭС;Северная;Ф-27;507;91f25f5f-5087-4fdb-82f4-b494ad36582f
Урус-Мартановский РЭС;Алхазурово;Ф-8;9;91f37a78-a9e5-41ad-a5eb-3d9e62eaa9f4
Грозненские ГЭС;Южная;Ф-5;МТП-860;9203d6c4-3701-4dff-a7e7-12d67decd3d4
Аргунские ГЭС;Аргунская ТЭЦ;Ф-17;182;92050797-1120-4541-8cfe-9834b12f01b1
Урус-Мартановский РЭС;Горец;Ф-6;7;920e007c-52be-43dc-8f74-8469ccb923be
Шатойский РЭС;Шатой;Ф-3;16;92143fe9-4741-47d7-b58a-1db1435cd915
Шалинский РЭС;Цемзавод;Ф-3;12;9215fbe4-4643-4026-8112-bb0c1e696466
Урус-Мартановский РЭС;Горец;Ф-3;13;922386f8-7149-41d9-a92b-1dc591f15915
Шатойский РЭС;Цемзавод;Ф-2;20;92398dbb-81c7-4ba5-aae4-4c997cce4467
Ачхой-Мартановский РЭС;Самашки;Ф-2;31;9247d842-a5ff-4b77-86c7-2ed7d7b8a892
Гудермесские ГЭС;Гудермес-Город;Ф-17;7;9248322b-3518-42d5-9276-29d80588501d
Гудермесские ГЭС;Гудермес-Город;Ф-18;12;92493f4f-44da-450d-87ad-b4ea550c6ccb
Надтеречный РЭС;Знаменская;Ф-8;13;924c017f-19fb-4949-8827-64d801c61058
Шелковской РЭС;Сар-Сакай;Ф-4;4;925158fa-58cd-4add-9fc4-d8508fd4d20c
Шелковской РЭС;Ново-Щедринская;Ф-6;6;9257ac5b-cbaf-433f-ba73-cd38f887ca2d
Грозненские ГЭС;Южная;Ф-8;493;927dac7d-c549-45be-b2cb-46ec9d74be94
Ачхой-Мартановский РЭС;Самашки;Ф-4;31;9287f3be-ea90-4393-9a0f-98e835412feb
Грозненские ГЭС;Консервная;Ф-2;513;9288e7a2-cc84-46fe-9400-0118505bb924
Шелковской РЭС;Сар-Сакай;Ф-4;3;92952b46-1b78-40b8-b25b-9f566ff9b010
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-4;27;92986a8b-9377-4c84-9dc8-8cc392d39480
Урус-Мартановский РЭС;№84;Ф-3;3;92b0c093-4195-412b-8b09-370a7d0fa6ef
Наурский РЭС;Майская;Ф-4;4;92b37c0d-5cc1-4ca2-994d-d3cd28878afe
Гудермесские ГЭС;Гудермес-Сити;Ф-30;60;92ce8028-2d56-4788-a20f-d596a550b208
Грозненские ГЭС;Октябрьская;Ф-4;15;92ce848f-9b19-48f5-a9e5-1d354d03da22
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-3;3;92d81e30-8473-4481-bc7f-287748a34116
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-3;16;92e4d5de-e6e6-426d-a863-a0156a170ddb
Грозненские ГЭС;Восточная;Ф-12;180;92eb6837-f40a-4ece-b8ae-d8da2c263be5
Курчалоевский РЭС;Бачи-Юрт;Ф-4;55;92fe3027-a087-4bbc-b2c8-bbdc2304f069
Грозненские ГЭС;Консервная;Ф-16;77;92ff6abc-889e-45db-8b6f-58a680748ff2
Наурский РЭС;Наурская;Ф-1;2;930b345b-6f52-4de9-9757-8620ae7a2dc0
Урус-Мартановский РЭС;Урус-Мартан;Ф-10;33;9312af21-580d-4953-acbc-24f73d757588
Шалинский РЭС;Цемзавод;Ф-3;22;93152ec8-1feb-4333-86cf-278de52e3a04
Шалинский РЭС;Шали;Ф-9;31;93165a7d-890e-4a35-8d6b-4872f150da47
Грозненские ГЭС;Северная;Ф-27;506;931ab561-5757-4602-9f6b-f254611dc001
Шалинский РЭС;Шали;Ф-4;16;9322069b-ae08-4811-9cb3-f326ccd4f0b9
Гудермесские ГЭС;Гудермес-Город;Ф-14;16;9325f1ad-4f50-43c8-a488-02bd3242fb4e
Аргунские ГЭС;АКХП;Ф-7;204;9326d43a-af8f-4e22-93bb-1ef996319c6b
Гудермесские ГЭС;Гудермес-Город;Ф-22;94;93474804-8bee-4d69-a91e-531bd6944f2a
Грозненские ГЭС;Южная;Ф-7;120;934b50e7-cd22-40bc-987b-6ab93a349e13
Ачхой-Мартановский РЭС;Серноводская;Ф-2;12;935e75ee-5b38-4507-b0d7-a318ae9a8079
Грозненские ГЭС;Южная;Ф-8;137;937c5bb6-3571-4c11-be8f-633e643dbf41
Урус-Мартановский РЭС;Горец;Ф-8;53;937d62cd-df30-4350-bf5b-109cd4f5d6d6
Наурский РЭС;Ищерская;Ф-4;20;9398d811-c9b0-4434-ae36-c9ba0f254314
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-5;12;939d566b-742b-47f1-acd0-cfe15fc381ed
Ачхой-Мартановский РЭС;Ачхой-Мартан;Ф-3;4;939eb276-52e8-423d-9243-ac17502b6cdf
Шалинский РЭС;Сержень-Юрт;Ф-3;32;93a625ed-6f18-4114-8976-7295ca6552a1
Урус-Мартановский РЭС;Горец;Ф-18;42;93a7aac5-ea46-489b-9efa-c464ca00a632
Шалинский РЭС;Шали;Ф-6;7;93a86bbb-85aa-4ec2-8fcb-585932ca8356
Грозненский РЭС;Толстой Юрт;Ф-8;22;93ae0a77-ade6-4e28-8d3a-ad1264c1b6cd
Грозненские ГЭС;Южная;Ф-28;473;93b5da2a-76c1-4d9f-9276-6105f3110099
Грозненский РЭС;Толстой Юрт;Ф-1;8;93b5fb80-adc5-412e-8f87-aeeed4ac8a92
Шелковской РЭС;Бороздиновская;Ф-5;9;93b76c55-b717-4b3f-b11a-579fe67cad72
Грозненские ГЭС;Южная;Ф-23;319;93bb1678-2dbb-4522-b7c4-0adc307287a7
Гудермесский РЭС;Ойсунгур;Ф-19;20;93d462c3-9bdf-4285-8c5b-4c78f57055a9
Грозненский РЭС;Калаус;Ф-5;8;93db6016-b93c-4e65-8c58-191d53029d95
Гудермесские ГЭС;Гудермес-Город;Ф-24;64 А;93dd81e1-f7c7-4fc4-83ed-fc568807cf4f
Ножай-Юртовский РЭС;Ножай-Юрт;Ф-4;4;93df0027-88ac-4930-84de-b2d61b8401d7
Шелковской РЭС;Шелковская-110;Ф-1;2;93e8eade-e1f5-4b35-80c4-1b8a8238afcc
Ачхой-Мартановский РЭС;Катар-Юрт;Ф-6;6;93e95978-3989-4c02-a0d7-a3b4d423db60
Гудермесские ГЭС;Гудермес-Город;Ф-24;68;93f70055-d982-4645-83dd-0220b251468f
Надтеречный РЭС;Гвардейская;Ф-2;3;93feafea-c50b-4472-b787-d9980b819717
Грозненские ГЭС;Холодильник;Ф-6;245;94076207-3c7d-40fd-9a46-d30e07611586
Урус-Мартановский РЭС;Алхазурово;Ф-8;1;940843cb-d228-4ae0-a4cf-7eb81a65cb01
Гудермесские ГЭС;Гудермес-Город;Ф-4;9;94143e7d-adbc-4a9a-b781-1d6b30b16b4a
Гудермесский РЭС;Ойсунгур;Ф-4;59;94346872-dc75-4785-bb01-c0f925656f6b
Гудермесские ГЭС;Гудермес-Город;Ф-7;1;94391a9a-e326-4019-8922-263c44e14b31
Итум-Калинский РЭС;Итум-Кале;Ф-3;25;945effb0-5292-4b3b-a11a-2c7ce4cbfe09
Урус-Мартановский РЭС;Горец;Ф-18;38;94651678-41da-443a-a993-ad59f147a987
Гудермесские ГЭС;Гудермес-Город;Ф-24;61;94728db0-f1ed-4bea-91b0-1b5169ba1342
Гудермесский РЭС;АКХП;Ф-9;7;94763c51-a280-4d2a-98b1-87fab7e423a2
Шалинский РЭС;Шали;Ф-7;14;948605ba-5015-428d-aa7a-e92f178299f4
Грозненские ГЭС;Южная;Ф-7;44;94934d3b-b722-4c4e-9b92-96ce9a33643d
Надтеречный РЭС;Братская;Ф-3;23;94a364ed-b202-4238-83fa-a7a91eb28061
Шалинский РЭС;Аргунская ТЭЦ;Ф-14 ;7;94a3bbd5-7f0f-4209-b25c-11bf1ea2b813
Гудермесские ГЭС;Гудермес-Город;Ф-22;39;94bd7440-384f-4174-8f7d-0834279affd2
Аргунские ГЭС;АКХП;Ф-9;209;94d26056-1f7f-40fa-a22f-f6a427ada04b
Аргунские ГЭС;АКХП;Ф-1;176;94d79cea-9fc3-4d26-acaf-628963423b69
Урус-Мартановский РЭС;Горец;Ф-2;15;94e76cf1-9730-4424-9a80-c89925ff2133
Урус-Мартановский РЭС;Горец;Ф-19;48;95061040-37b7-4521-893f-7502caba458e
Гудермесские ГЭС;Гудермес-Город;Ф-17;5;9509c179-a331-4b70-b72e-136dd48634a0
Аргунские ГЭС;Аргунская ТЭЦ;Ф-17;142;950aa6fe-7ac5-4098-a507-82b3a1b9a34b
